#use_strict_skill_naming = False
#stats = {"job_class":"SCH","det_stat":2866,"crit_stat":3388,"dh_stat":1014,"tenacity":420,"speed_stat":1237,"version":"7.4","level":100,"wd":158,"main_stat":6820,"healer_or_caster_strength":398}
time,skill_name,job_class,skill_conditional,targets,players_to_buff,overriding_skill_conditional_for_other_players
262.9474547454748,Energy Drain,,,"Boss0",,
263.80444044404464,Biolysis,,,"Boss0",,
264.42444044404465,Energy Drain,,,"Boss0",,
266.20448044804505,Broil IV,,,"Boss0",,
268.60452045204545,Broil IV,,,"Boss0",,
270.147574757476,Lucid Dreaming,,,,,
271.00456045604585,Broil IV,,,"Boss0",,
273.4046004600463,Broil IV,,,"Boss0",,
275.80464046404666,Broil IV,,,"Boss0",,
278.20468046804706,Broil IV,,,"Boss0",,
280.60472047204746,Broil IV,,,"Boss0",,
283.00476047604786,Broil IV,,,"Boss0",,
285.4048004800483,Broil IV,,,"Boss0",,
287.80484048404867,Broil IV,,,"Boss0",,
290.20488048804907,Broil IV,,,"Boss0",,
292.6049204920495,Broil IV,,,"Boss0",,
295.0049604960498,Biolysis,,,"Boss0",,
297.4050005000502,Broil IV,,,"Boss0",,
299.8050405040506,Broil IV,,,"Boss0",,
302.205080508051,Broil IV,,,"Boss0",,
304.60512051205137,Broil IV,,,"Boss0",,
307.0051605160518,Broil IV,,,"Boss0",,
309.4052005200522,Broil IV,,,"Boss0",,
311.80524052405264,Broil IV,,,"Boss0",,
314.20528052805304,Broil IV,,,"Boss0",,
315.74833483348357,Aetherflow,,,,,
316.60532053205344,Broil IV,,,"Boss0",,
319.00536053605384,Broil IV,,,"Boss0",,
321.40540054005425,Broil IV,,,"Boss0",,
323.80544054405465,Broil IV,,,"Boss0",,
326.205480548055,Biolysis,,,"Boss0",,
328.6055205520554,Broil IV,,,"Boss0",,
331.0055605560558,Broil IV,,,"Boss0",,
333.4056005600562,Broil IV,,,"Boss0",,
335.80564056405655,Broil IV,,,"Boss0",,
338.2056805680569,Broil IV,,,"Boss0",,
340.6057205720573,Broil IV,,,"Boss0",,
343.0057605760577,Broil IV,,,"Boss0",,
345.40580058005816,Broil IV,,,"Boss0",,
347.80584058405856,Broil IV,,,"Boss0",,
349.3488948894891,Lucid Dreaming,,,,,
350.20588058805896,Broil IV,,,"Boss0",,
352.60592059205936,Broil IV,,,"Boss0",,
354.1489748974899,Grade 4 Gemdraught,,,,,
355.00596059605965,Biolysis,,,"Boss0",,
355.62596059605966,Energy Drain,,,"Boss0",,
356.62596059605966,Energy Drain,,,"Boss0",,
357.40600060006005,Broil IV,,,"Boss0",,
358.94905490549064,Energy Drain,,,"Boss0",,
359.80604060406057,Broil IV,,,"Boss0",,
361.34909490949104,Dissipation,,,,,
362.2060806080609,Broil IV,,,"Boss0",,
363.7491349134914,Swiftcast,,,,,
364.60612061206126,Broil IV,,,"Boss0",,
365.22612061206127,Chain Stratagem,,,,,
367.00616061606166,Broil IV,,,"Boss0",,
368.5492149214922,Energy Drain,,,"Boss0",,
369.40620062006207,Broil IV,,,"Boss0",,
370.94925492549265,Energy Drain,,,"Boss0",,
371.8062406240625,Broil IV,,,"Boss0",,
373.349294929493,Energy Drain,,,"Boss0",,
374.20628062806287,Broil IV,,,"Boss0",,
375.7493349334934,Aetherflow,,,,,
376.6063206320633,Broil IV,,,"Boss0",,
378.1493749374938,Baneful Impaction,,,"Boss0",,
379.0063606360637,Broil IV,,,"Boss0",,
380.5494149414942,Energy Drain,,,"Boss0",,
381.4064006400641,Broil IV,,,"Boss0",,
382.9494549454946,Energy Drain,,,"Boss0",,
383.8064406440645,Biolysis,,,"Boss0",,
384.4264406440645,Energy Drain,,,"Boss0",,
386.2064806480648,Broil IV,,,"Boss0",,
388.6065206520652,Broil IV,,,"Boss0",,
391.00656065606563,Broil IV,,,"Boss0",,
393.4066006600661,Broil IV,,,"Boss0",,
395.80664066406644,Broil IV,,,"Boss0",,
398.2066806680668,Broil IV,,,"Boss0",,
400.6067206720672,Broil IV,,,"Boss0",,
403.00676067606764,Broil IV,,,"Boss0",,
405.406800680068,Broil IV,,,"Boss0",,
407.8068406840684,Broil IV,,,"Boss0",,
410.2068806880688,Broil IV,,,"Boss0",,
412.60692069206914,Broil IV,,,"Boss0",,
415.0069606960695,Biolysis,,,"Boss0",,
415.6269606960695,Lucid Dreaming,,,,,
417.4070007000699,Broil IV,,,"Boss0",,
419.80704070407035,Broil IV,,,"Boss0",,
422.2070807080708,Broil IV,,,"Boss0",,
424.60712071207115,Broil IV,,,"Boss0",,
427.00716071607155,Broil IV,,,"Boss0",,
429.40720072007196,Broil IV,,,"Boss0",,
431.80724072407236,Broil IV,,,"Boss0",,
434.20728072807276,Broil IV,,,"Boss0",,
435.7503350335033,Aetherflow,,,,,
436.60732073207316,Broil IV,,,"Boss0",,
439.00736073607357,Broil IV,,,"Boss0",,
441.40740074007397,Broil IV,,,"Boss0",,
443.80744074407437,Biolysis,,,"Boss0",,
446.20748074807483,Broil IV,,,"Boss0",,
448.60752075207523,Broil IV,,,"Boss0",,
451.00756075607563,Broil IV,,,"Boss0",,
453.40760076007604,Broil IV,,,"Boss0",,
455.80764076407644,Broil IV,,,"Boss0",,
458.2076807680768,Broil IV,,,"Boss0",,
460.60772077207713,Broil IV,,,"Boss0",,
463.0077607760776,Broil IV,,,"Boss0",,
465.407800780078,Broil IV,,,"Boss0",,
467.80784078407834,Broil IV,,,"Boss0",,
470.20788078807874,Broil IV,,,"Boss0",,
472.60792079207914,Broil IV,,,"Boss0",,
475.0079607960795,Biolysis,,,"Boss0",,
475.6279607960795,Lucid Dreaming,,,,,
477.40800080007983,Broil IV,,,"Boss0",,
479.8080408040803,Broil IV,,,"Boss0",,
482.20808080808075,Broil IV,,,"Boss0",,
483.7511351135112,Swiftcast,,,,,
484.6081208120811,Broil IV,,,"Boss0",,
485.2281208120811,Chain Stratagem,,,,,
487.0081608160815,Broil IV,,,"Boss0",,
488.55121512151203,Energy Drain,,,"Boss0",,
489.4082008200819,Broil IV,,,"Boss0",,
490.95125512551243,Energy Drain,,,"Boss0",,
491.8082408240823,Broil IV,,,"Boss0",,
493.3512951295128,Energy Drain,,,"Boss0",,
494.20828082808265,Broil IV,,,"Boss0",,
495.7513351335131,Baneful Impaction,,,"Boss0",,
496.608320832083,Broil IV,,,"Boss0",,
498.1513751375135,Aetherflow,,,,,
499.0083608360834,Broil IV,,,"Boss0",,
500.5514151415139,Energy Drain,,,"Boss0",,
501.4084008400838,Broil IV,,,"Boss0",,
502.9514551455144,Energy Drain,,,"Boss0",,
503.80844084408426,Biolysis,,,"Boss0",,
504.42844084408426,Energy Drain,,,"Boss0",,
506.20848084808466,Broil IV,,,"Boss0",,
508.60852085208506,Broil IV,,,"Boss0",,
511.0085608560852,Broil IV,,,"Boss0",,
513.4086008600857,Broil IV,,,"Boss0",,
515.8086408640863,Broil IV,,,"Boss0",,
518.2086808680868,Broil IV,,,"Boss0",,
520.6087208720872,Broil IV,,,"Boss0",,
523.0087608760878,Broil IV,,,"Boss0",,
525.4088008800883,Broil IV,,,"Boss0",,
527.8088408840887,Broil IV,,,"Boss0",,
530.2088808880891,Broil IV,,,"Boss0",,
532.6089208920895,Biolysis,,,"Boss0",,
535.0089608960899,Broil IV,,,"Boss0",,
537.4090009000904,Broil IV,,,"Boss0",,
538.952055205521,Lucid Dreaming,,,,,
539.809040904091,Broil IV,,,"Boss0",,
541.3520952095215,Dissipation,,,,,
542.2090809080913,Broil IV,,,"Boss0",,
543.7521352135219,Energy Drain,,,"Boss0",,
544.6091209120917,Broil IV,,,"Boss0",,
546.1521752175222,Energy Drain,,,"Boss0",,
547.0091609160921,Broil IV,,,"Boss0",,
548.5522152215228,Energy Drain,,,"Boss0",,
549.4092009200926,Broil IV,,,"Boss0",,
551.809240924093,Broil IV,,,"Boss0",,
554.2092809280934,Broil IV,,,"Boss0",,
556.609320932094,Broil IV,,,"Boss0",,
558.1523752375246,Aetherflow,,,,,
559.0093609360945,Broil IV,,,"Boss0",,
561.4094009400949,Broil IV,,,"Boss0",,
563.8094409440953,Biolysis,,,"Boss0",,
566.2094809480958,Broil IV,,,"Boss0",,
568.6095209520963,Broil IV,,,"Boss0",,
571.0095609560968,Broil IV,,,"Boss0",,
573.4096009600971,Broil IV,,,"Boss0",,
575.8096409640976,Broil IV,,,"Boss0",,
578.2096809680982,Broil IV,,,"Boss0",,
580.6097209720986,Broil IV,,,"Boss0",,
583.0097609760991,Broil IV,,,"Boss0",,
585.4098009800995,Broil IV,,,"Boss0",,
587.8098409841,Broil IV,,,"Boss0",,
590.2098809881006,Broil IV,,,"Boss0",,
592.6099209921011,Broil IV,,,"Boss0",,
595.0099609961017,Biolysis,,,"Boss0",,
597.4100010001022,Broil IV,,,"Boss0",,
598.9530553055329,Lucid Dreaming,,,,,
599.8100410041028,Broil IV,,,"Boss0",,
602.2100810081034,Broil IV,,,"Boss0",,
603.753135313534,Swiftcast,,,,,
604.610121012104,Broil IV,,,"Boss0",,
605.230121012104,Chain Stratagem,,,,,
607.0101610161043,Broil IV,,,"Boss0",,
608.5532153215348,Energy Drain,,,"Boss0",,
609.4102010201046,Broil IV,,,"Boss0",,
610.9532553255352,Energy Drain,,,"Boss0",,
611.810241024105,Broil IV,,,"Boss0",,
613.3532953295357,Energy Drain,,,"Boss0",,
614.2102810281056,Broil IV,,,"Boss0",,
615.7533353335361,Baneful Impaction,,,"Boss0",,
616.610321032106,Broil IV,,,"Boss0",,
618.1533753375365,Aetherflow,,,,,
619.0103610361064,Broil IV,,,"Boss0",,
620.553415341537,Energy Drain,,,"Boss0",,
621.4104010401068,Broil IV,,,"Boss0",,
622.9534553455373,Energy Drain,,,"Boss0",,
623.8104410441072,Biolysis,,,"Boss0",,
624.4304410441072,Energy Drain,,,"Boss0",,
626.2104810481075,Broil IV,,,"Boss0",,
628.6105210521079,Broil IV,,,"Boss0",,
631.0105610561081,Broil IV,,,"Boss0",,
633.4106010601087,Broil IV,,,"Boss0",,
635.8106410641092,Broil IV,,,"Boss0",,
638.2106810681097,Broil IV,,,"Boss0",,
640.6107210721101,Broil IV,,,"Boss0",,
643.0107610761105,Broil IV,,,"Boss0",,
645.410801080111,Broil IV,,,"Boss0",,
647.8108410841113,Broil IV,,,"Boss0",,
650.2108810881117,Broil IV,,,"Boss0",,
652.6109210921121,Broil IV,,,"Boss0",,
655.0109610961124,Biolysis,,,"Boss0",,
657.4110011001128,Broil IV,,,"Boss0",,
658.9540554055434,Lucid Dreaming,,,,,
659.8110411041133,Broil IV,,,"Boss0",,
662.2110811081136,Broil IV,,,"Boss0",,
664.611121112114,Broil IV,,,"Boss0",,
667.0111611161144,Broil IV,,,"Boss0",,
669.4112011201149,Broil IV,,,"Boss0",,
671.8112411241153,Broil IV,,,"Boss0",,
674.2112811281156,Broil IV,,,"Boss0",,
676.611321132116,Broil IV,,,"Boss0",,
678.1543754375465,Aetherflow,,,,,
679.0113611361164,Broil IV,,,"Boss0",,
681.411401140117,Broil IV,,,"Boss0",,
683.8114411441175,Broil IV,,,"Boss0",,
686.2114811481179,Biolysis,,,"Boss0",,
688.6115211521183,Broil IV,,,"Boss0",,
691.0115611561188,Broil IV,,,"Boss0",,
693.4116011601192,Broil IV,,,"Boss0",,
695.8116411641197,Broil IV,,,"Boss0",,
698.2116811681203,Broil IV,,,"Boss0",,
700.6117211721208,Broil IV,,,"Boss0",,
703.0117611761214,Broil IV,,,"Boss0",,
705.4118011801216,Broil IV,,,"Boss0",,
707.8118411841222,Broil IV,,,"Boss0",,
710.2118811881228,Broil IV,,,"Boss0",,
712.6119211921232,Broil IV,,,"Boss0",,
715.0119611961237,Broil IV,,,"Boss0",,
716.5550155015542,Grade 4 Gemdraught,,,,,
717.412001200124,Biolysis,,,"Boss0",,
718.032001200124,Energy Drain,,,"Boss0",,
719.032001200124,Energy Drain,,,"Boss0",,
719.8120412041243,Broil IV,,,"Boss0",,
721.3550955095549,Energy Drain,,,"Boss0",,
722.2120812081249,Broil IV,,,"Boss0",,
723.7551355135555,Swiftcast,,,,,
724.6121212121254,Broil IV,,,"Boss0",,
725.2321212121255,Chain Stratagem,,,,,
725.8521212121256,Dissipation,,,,,
727.0121612161258,Broil IV,,,"Boss0",,
728.5552155215563,Baneful Impaction,,,"Boss0",,
729.4122012201261,Broil IV,,,"Boss0",,
730.9552555255567,Energy Drain,,,"Boss0",,
731.8122412241265,Broil IV,,,"Boss0",,
733.3552955295571,Energy Drain,,,"Boss0",,
734.2122812281269,Broil IV,,,"Boss0",,
735.7553355335575,Energy Drain,,,"Boss0",,
736.6123212321274,Broil IV,,,"Boss0",,
738.155375537558,Aetherflow,,,,,
739.0123612361278,Broil IV,,,"Boss0",,
740.5554155415583,Energy Drain,,,"Boss0",,
741.4124012401281,Broil IV,,,"Boss0",,
742.9554555455587,Energy Drain,,,"Boss0",,
743.8124412441285,Broil IV,,,"Boss0",,
745.3554955495592,Energy Drain,,,"Boss0",,
746.2124812481292,Broil IV,,,"Boss0",,
748.6125212521296,Broil IV,,,"Boss0",,
751.01256125613,Broil IV,,,"Boss0",,
